muni_join,uf_join,id_municipio,manual,atencao,existia_1991,existia_2000,existia_2010
bacurituba,MA,2101350,FALSE,FALSE,0,1,1
balsas,MA,2101400,FALSE,FALSE,1,1,1
barao de grajau,MA,2101509,FALSE,FALSE,1,1,1
barra do corda,MA,2101608,FALSE,FALSE,1,1,1
barreirinhas,MA,2101707,FALSE,FALSE,1,1,1
belagua,MA,2101731,FALSE,FALSE,0,1,1
bela vista do maranhao,MA,2101772,FALSE,FALSE,0,1,1
benedito leite,MA,2101806,FALSE,FALSE,1,1,1
bequimao,MA,2101905,FALSE,FALSE,1,1,1
bernardo do mearim,MA,2101939,FALSE,FALSE,0,1,1
boa vista do gurupi,MA,2101970,FALSE,FALSE,0,1,1
bom jardim,MA,2102002,FALSE,FALSE,1,1,1
bom jesus das selvas,MA,2102036,FALSE,FALSE,0,1,1
bom lugar,MA,2102077,FALSE,FALSE,0,1,1
brejo,MA,2102101,FALSE,FALSE,1,1,1
brejo de areia,MA,2102150,FALSE,FALSE,0,1,1
buriti,MA,2102200,FALSE,FALSE,1,1,1
buriti bravo,MA,2102309,FALSE,FALSE,1,1,1
buriticupu,MA,2102325,FALSE,FALSE,0,1,1
buritirana,MA,2102358,FALSE,FALSE,0,1,1
cachoeira grande,MA,2102374,FALSE,FALSE,0,1,1
cajapio,MA,2102408,FALSE,FALSE,1,1,1
cajari,MA,2102507,FALSE,FALSE,1,1,1
campestre do maranhao,MA,2102556,FALSE,FALSE,0,1,1
candido mendes,MA,2102606,FALSE,FALSE,1,1,1
cantanhede,MA,2102705,FALSE,FALSE,1,1,1
capinzal do norte,MA,2102754,FALSE,FALSE,0,1,1
carolina,MA,2102804,FALSE,FALSE,1,1,1
carutapera,MA,2102903,FALSE,FALSE,1,1,1
caxias,MA,2103000,FALSE,FALSE,1,1,1
cedral,MA,2103109,FALSE,FALSE,1,1,1
central do maranhao,MA,2103125,FALSE,FALSE,0,1,1
centro do guilherme,MA,2103158,FALSE,FALSE,0,1,1
centro novo do maranhao,MA,2103174,FALSE,FALSE,0,1,1
chapadinha,MA,2103208,FALSE,FALSE,1,1,1
cidelandia,MA,2103257,FALSE,FALSE,0,1,1
codo,MA,2103307,FALSE,FALSE,1,1,1
coelho neto,MA,2103406,FALSE,FALSE,1,1,1
colinas,MA,2103505,FALSE,FALSE,1,1,1
conceicao do lago-acu,MA,2103554,FALSE,FALSE,0,1,1
coroata,MA,2103604,FALSE,FALSE,1,1,1
cururupu,MA,2103703,FALSE,FALSE,1,1,1
davinopolis,MA,2103752,FALSE,FALSE,0,1,1
dom pedro,MA,2103802,FALSE,FALSE,1,1,1
duque bacelar,MA,2103901,FALSE,FALSE,1,1,1
esperantinopolis,MA,2104008,FALSE,FALSE,1,1,1
estreito,MA,2104057,FALSE,FALSE,1,1,1
feira nova do maranhao,MA,2104073,FALSE,FALSE,0,1,1
fernando falcao,MA,2104081,FALSE,FALSE,0,1,1
formosa da serra negra,MA,2104099,FALSE,FALSE,0,1,1
fortaleza dos nogueiras,MA,2104107,FALSE,FALSE,1,1,1
fortuna,MA,2104206,FALSE,FALSE,1,1,1
godofredo viana,MA,2104305,FALSE,FALSE,1,1,1
goncalves dias,MA,2104404,FALSE,FALSE,1,1,1
governador archer,MA,2104503,FALSE,FALSE,1,1,1
governador edison lobao,MA,2104552,FALSE,FALSE,0,1,1
governador eugenio barros,MA,2104602,FALSE,FALSE,1,1,1
governador luiz rocha,MA,2104628,FALSE,FALSE,0,1,1
governador newton bello,MA,2104651,FALSE,FALSE,0,1,1
governador nunes freire,MA,2104677,FALSE,FALSE,0,1,1
graca aranha,MA,2104701,FALSE,FALSE,1,1,1
grajau,MA,2104800,FALSE,FALSE,1,1,1
guimaraes,MA,2104909,FALSE,FALSE,1,1,1
humberto de campos,MA,2105005,FALSE,FALSE,1,1,1
icatu,MA,2105104,FALSE,FALSE,1,1,1
igarape do meio,MA,2105153,FALSE,FALSE,0,1,1
igarape grande,MA,2105203,FALSE,FALSE,1,1,1
imperatriz,MA,2105302,FALSE,FALSE,1,1,1
itaipava do grajau,MA,2105351,FALSE,FALSE,0,1,1
itapecuru mirim,MA,2105401,FALSE,FALSE,1,1,1
itinga do maranhao,MA,2105427,FALSE,FALSE,0,1,1
jatoba,MA,2105450,FALSE,FALSE,0,1,1
jenipapo dos vieiras,MA,2105476,FALSE,FALSE,0,1,1
joao lisboa,MA,2105500,FALSE,FALSE,1,1,1
joselandia,MA,2105609,FALSE,FALSE,1,1,1
junco do maranhao,MA,2105658,FALSE,FALSE,0,1,1
lago da pedra,MA,2105708,FALSE,FALSE,1,1,1
lago do junco,MA,2105807,FALSE,FALSE,1,1,1
lago verde,MA,2105906,FALSE,FALSE,1,1,1
lagoa do mato,MA,2105922,FALSE,FALSE,0,1,1
lago dos rodrigues,MA,2105948,FALSE,FALSE,0,1,1
lagoa grande do maranhao,MA,2105963,FALSE,FALSE,0,1,1
lajeado novo,MA,2105989,FALSE,FALSE,0,1,1
lima campos,MA,2106003,FALSE,FALSE,1,1,1
loreto,MA,2106102,FALSE,FALSE,1,1,1
luis domingues,MA,2106201,FALSE,FALSE,1,1,1
magalhaes de almeida,MA,2106300,FALSE,FALSE,1,1,1
maracacume,MA,2106326,FALSE,FALSE,0,1,1
maraja do sena,MA,2106359,FALSE,FALSE,0,1,1
maranhaozinho,MA,2106375,FALSE,FALSE,0,1,1
mata roma,MA,2106409,FALSE,FALSE,1,1,1
matinha,MA,2106508,FALSE,FALSE,1,1,1
matoes,MA,2106607,FALSE,FALSE,1,1,1
matoes do norte,MA,2106631,FALSE,FALSE,0,1,1
milagres do maranhao,MA,2106672,FALSE,FALSE,0,1,1
mirador,MA,2106706,FALSE,FALSE,1,1,1
miranda do norte,MA,2106755,FALSE,FALSE,1,1,1
mirinzal,MA,2106805,FALSE,FALSE,1,1,1
moncao,MA,2106904,FALSE,FALSE,1,1,1
montes altos,MA,2107001,FALSE,FALSE,1,1,1
morros,MA,2107100,FALSE,FALSE,1,1,1
nina rodrigues,MA,2107209,FALSE,FALSE,1,1,1
nova colinas,MA,2107258,FALSE,FALSE,0,1,1
nova iorque,MA,2107308,FALSE,FALSE,1,1,1
nova olinda do maranhao,MA,2107357,FALSE,FALSE,0,1,1
olho dagua das cunhas,MA,2107407,FALSE,FALSE,1,1,1
olinda nova do maranhao,MA,2107456,FALSE,FALSE,0,1,1
paco do lumiar,MA,2107506,FALSE,FALSE,1,1,1
palmeirandia,MA,2107605,FALSE,FALSE,1,1,1
paraibano,MA,2107704,FALSE,FALSE,1,1,1
parnarama,MA,2107803,FALSE,FALSE,1,1,1
passagem franca,MA,2107902,FALSE,FALSE,1,1,1
pastos bons,MA,2108009,FALSE,FALSE,1,1,1
paulino neves,MA,2108058,FALSE,FALSE,0,1,1
paulo ramos,MA,2108108,FALSE,FALSE,1,1,1
pedreiras,MA,2108207,FALSE,FALSE,1,1,1
pedro do rosario,MA,2108256,FALSE,FALSE,0,1,1
penalva,MA,2108306,FALSE,FALSE,1,1,1
peri mirim,MA,2108405,FALSE,FALSE,1,1,1
peritoro,MA,2108454,FALSE,FALSE,0,1,1
pindare-mirim,MA,2108504,FALSE,FALSE,1,1,1
pinheiro,MA,2108603,FALSE,FALSE,1,1,1
pio xii,MA,2108702,FALSE,FALSE,1,1,1
pirapemas,MA,2108801,FALSE,FALSE,1,1,1
pocao de pedras,MA,2108900,FALSE,FALSE,1,1,1
porto franco,MA,2109007,FALSE,FALSE,1,1,1
porto rico do maranhao,MA,2109056,FALSE,FALSE,0,1,1
presidente dutra,MA,2109106,FALSE,FALSE,1,1,1
presidente juscelino,MA,2109205,FALSE,FALSE,1,1,1
presidente medici,MA,2109239,FALSE,FALSE,0,1,1
presidente sarney,MA,2109270,FALSE,FALSE,0,1,1
presidente vargas,MA,2109304,FALSE,FALSE,1,1,1
primeira cruz,MA,2109403,FALSE,FALSE,1,1,1
raposa,MA,2109452,FALSE,FALSE,0,1,1
riachao,MA,2109502,FALSE,FALSE,1,1,1
ribamar fiquene,MA,2109551,FALSE,FALSE,0,1,1
rosario,MA,2109601,FALSE,FALSE,1,1,1
sambaiba,MA,2109700,FALSE,FALSE,1,1,1
santa filomena do maranhao,MA,2109759,FALSE,FALSE,0,1,1
santa helena,MA,2109809,FALSE,FALSE,1,1,1
santa ines,MA,2109908,FALSE,FALSE,1,1,1
santa luzia,MA,2110005,FALSE,FALSE,1,1,1
santa luzia do parua,MA,2110039,FALSE,FALSE,1,1,1
santa quiteria do maranhao,MA,2110104,FALSE,FALSE,1,1,1
santa rita,MA,2110203,FALSE,FALSE,1,1,1
santana do maranhao,MA,2110237,FALSE,FALSE,0,1,1
santo amaro do maranhao,MA,2110278,FALSE,FALSE,0,1,1
santo antonio dos lopes,MA,2110302,FALSE,FALSE,1,1,1
sao benedito do rio preto,MA,2110401,FALSE,FALSE,1,1,1
sao bento,MA,2110500,FALSE,FALSE,1,1,1
sao bernardo,MA,2110609,FALSE,FALSE,1,1,1
sao domingos do azeitao,MA,2110658,FALSE,FALSE,0,1,1
sao domingos do maranhao,MA,2110708,FALSE,FALSE,1,1,1
sao felix de balsas,MA,2110807,FALSE,FALSE,1,1,1
sao francisco do brejao,MA,2110856,FALSE,FALSE,0,1,1
sao francisco do maranhao,MA,2110906,FALSE,FALSE,1,1,1
sao joao batista,MA,2111003,FALSE,FALSE,1,1,1
sao joao do caru,MA,2111029,FALSE,FALSE,0,1,1
sao joao do paraiso,MA,2111052,FALSE,FALSE,0,1,1
sao joao do soter,MA,2111078,FALSE,FALSE,0,1,1
sao joao dos patos,MA,2111102,FALSE,FALSE,1,1,1
sao jose de ribamar,MA,2111201,FALSE,FALSE,1,1,1
sao jose dos basilios,MA,2111250,FALSE,FALSE,0,1,1
sao luis,MA,2111300,FALSE,FALSE,1,1,1
sao luis gonzaga do maranhao,MA,2111409,FALSE,FALSE,1,1,1
sao mateus do maranhao,MA,2111508,FALSE,FALSE,1,1,1
sao pedro da agua branca,MA,2111532,FALSE,FALSE,0,1,1
sao pedro dos crentes,MA,2111573,FALSE,FALSE,0,1,1
sao raimundo das mangabeiras,MA,2111607,FALSE,FALSE,1,1,1
sao raimundo do doca bezerra,MA,2111631,FALSE,FALSE,0,1,1
sao roberto,MA,2111672,FALSE,FALSE,0,1,1
sao vicente ferrer,MA,2111706,FALSE,FALSE,1,1,1
satubinha,MA,2111722,FALSE,FALSE,0,1,1
senador alexandre costa,MA,2111748,FALSE,FALSE,0,1,1
senador la rocque,MA,2111763,FALSE,FALSE,0,1,1
serrano do maranhao,MA,2111789,FALSE,FALSE,0,1,1
sitio novo,MA,2111805,FALSE,FALSE,1,1,1
sucupira do norte,MA,2111904,FALSE,FALSE,1,1,1
sucupira do riachao,MA,2111953,FALSE,FALSE,0,1,1
tasso fragoso,MA,2112001,FALSE,FALSE,1,1,1
timbiras,MA,2112100,FALSE,FALSE,1,1,1
timon,MA,2112209,FALSE,FALSE,1,1,1
trizidela do vale,MA,2112233,FALSE,FALSE,0,1,1
tufilandia,MA,2112274,FALSE,FALSE,0,1,1
tuntum,MA,2112308,FALSE,FALSE,1,1,1
turiacu,MA,2112407,FALSE,FALSE,1,1,1
turilandia,MA,2112456,FALSE,FALSE,0,1,1
tutoia,MA,2112506,FALSE,FALSE,1,1,1
urbano santos,MA,2112605,FALSE,FALSE,1,1,1
vargem grande,MA,2112704,FALSE,FALSE,1,1,1
viana,MA,2112803,FALSE,FALSE,1,1,1
vila nova dos martirios,MA,2112852,FALSE,FALSE,0,1,1
vitoria do mearim,MA,2112902,FALSE,FALSE,1,1,1
vitorino freire,MA,2113009,FALSE,FALSE,1,1,1
ze doca,MA,2114007,FALSE,FALSE,1,1,1
acaua,PI,2200053,FALSE,FALSE,0,1,1
agricolandia,PI,2200103,FALSE,FALSE,1,1,1
agua branca,PI,2200202,FALSE,FALSE,1,1,1
alagoinha do piaui,PI,2200251,FALSE,FALSE,1,1,1
alegrete do piaui,PI,2200277,FALSE,FALSE,0,1,1
alto longa,PI,2200301,FALSE,FALSE,1,1,1
altos,PI,2200400,FALSE,FALSE,1,1,1
alvorada do gurgueia,PI,2200459,FALSE,FALSE,0,1,1
amarante,PI,2200509,FALSE,FALSE,1,1,1
angical do piaui,PI,2200608,FALSE,FALSE,1,1,1
anisio de abreu,PI,2200707,FALSE,FALSE,1,1,1
antonio almeida,PI,2200806,FALSE,FALSE,1,1,1
aroazes,PI,2200905,FALSE,FALSE,1,1,1
aroeiras do itaim,PI,2200954,FALSE,FALSE,0,0,1
arraial,PI,2201002,FALSE,FALSE,1,1,1
assuncao do piaui,PI,2201051,FALSE,FALSE,0,1,1
avelino lopes,PI,2201101,FALSE,FALSE,1,1,1
baixa grande do ribeiro,PI,2201150,FALSE,FALSE,0,1,1
barra dalcantara,PI,2201176,FALSE,FALSE,0,1,1
barras,PI,2201200,FALSE,FALSE,1,1,1
barreiras do piaui,PI,2201309,FALSE,FALSE,1,1,1
barro duro,PI,2201408,FALSE,FALSE,1,1,1
batalha,PI,2201507,FALSE,FALSE,1,1,1
bela vista do piaui,PI,2201556,FALSE,FALSE,0,1,1
belem do piaui,PI,2201572,FALSE,FALSE,0,1,1
beneditinos,PI,2201606,FALSE,FALSE,1,1,1
bertolinia,PI,2201705,FALSE,FALSE,1,1,1
betania do piaui,PI,2201739,FALSE,FALSE,0,1,1
boa hora,PI,2201770,FALSE,FALSE,0,1,1
bocaina,PI,2201804,FALSE,FALSE,1,1,1
bom jesus,PI,2201903,FALSE,FALSE,1,1,1
bom principio do piaui,PI,2201919,FALSE,FALSE,0,1,1
bonfim do piaui,PI,2201929,FALSE,FALSE,0,1,1
boqueirao do piaui,PI,2201945,FALSE,FALSE,0,1,1
brasileira,PI,2201960,FALSE,FALSE,0,1,1
brejo do piaui,PI,2201988,FALSE,FALSE,0,1,1
buriti dos lopes,PI,2202000,FALSE,FALSE,1,1,1
buriti dos montes,PI,2202026,FALSE,FALSE,0,1,1
cabeceiras do piaui,PI,2202059,FALSE,FALSE,0,1,1
cajazeiras do piaui,PI,2202075,FALSE,FALSE,0,1,1
cajueiro da praia,PI,2202083,FALSE,FALSE,0,1,1
caldeirao grande do piaui,PI,2202091,FALSE,FALSE,0,1,1
campinas do piaui,PI,2202109,FALSE,FALSE,1,1,1
campo alegre do fidalgo,PI,2202117,FALSE,FALSE,0,1,1
campo grande do piaui,PI,2202133,FALSE,FALSE,0,1,1
campo largo do piaui,PI,2202174,FALSE,FALSE,0,1,1
campo maior,PI,2202208,FALSE,FALSE,1,1,1
canavieira,PI,2202251,FALSE,FALSE,0,1,1
canto do buriti,PI,2202307,FALSE,FALSE,1,1,1
capitao de campos,PI,2202406,FALSE,FALSE,1,1,1
capitao gervasio oliveira,PI,2202455,FALSE,FALSE,0,1,1
caracol,PI,2202505,FALSE,FALSE,1,1,1
caraubas do piaui,PI,2202539,FALSE,FALSE,0,1,1
caridade do piaui,PI,2202554,FALSE,FALSE,0,1,1
castelo do piaui,PI,2202604,FALSE,FALSE,1,1,1
caxingo,PI,2202653,FALSE,FALSE,0,1,1
cocal,PI,2202703,FALSE,FALSE,1,1,1
cocal de telha,PI,2202711,FALSE,FALSE,0,1,1
cocal dos alves,PI,2202729,FALSE,FALSE,0,1,1
coivaras,PI,2202737,FALSE,FALSE,0,1,1
colonia do gurgueia,PI,2202752,FALSE,FALSE,0,1,1
colonia do piaui,PI,2202778,FALSE,FALSE,0,1,1
conceicao do caninde,PI,2202802,FALSE,FALSE,1,1,1
coronel jose dias,PI,2202851,FALSE,FALSE,0,1,1
corrente,PI,2202901,FALSE,FALSE,1,1,1
cristalandia do piaui,PI,2203008,FALSE,FALSE,1,1,1
cristino castro,PI,2203107,FALSE,FALSE,1,1,1
curimata,PI,2203206,FALSE,FALSE,1,1,1
currais,PI,2203230,FALSE,FALSE,0,1,1
curralinhos,PI,2203255,FALSE,FALSE,0,1,1
curral novo do piaui,PI,2203271,FALSE,FALSE,0,1,1
demerval lobao,PI,2203305,FALSE,FALSE,1,1,1
dirceu arcoverde,PI,2203354,FALSE,FALSE,1,1,1
dom expedito lopes,PI,2203404,FALSE,FALSE,1,1,1
domingos mourao,PI,2203420,FALSE,FALSE,1,1,1
dom inocencio,PI,2203453,FALSE,FALSE,1,1,1
elesbao veloso,PI,2203503,FALSE,FALSE,1,1,1
eliseu martins,PI,2203602,FALSE,FALSE,1,1,1
esperantina,PI,2203701,FALSE,FALSE,1,1,1
fartura do piaui,PI,2203750,FALSE,FALSE,0,1,1
flores do piaui,PI,2203800,FALSE,FALSE,1,1,1
floresta do piaui,PI,2203859,FALSE,FALSE,0,1,1
floriano,PI,2203909,FALSE,FALSE,1,1,1
francinopolis,PI,2204006,FALSE,FALSE,1,1,1
francisco ayres,PI,2204105,FALSE,FALSE,1,1,1
francisco macedo,PI,2204154,FALSE,FALSE,0,1,1
francisco santos,PI,2204204,FALSE,FALSE,1,1,1
fronteiras,PI,2204303,FALSE,FALSE,1,1,1
geminiano,PI,2204352,FALSE,FALSE,0,1,1
gilbues,PI,2204402,FALSE,FALSE,1,1,1
guadalupe,PI,2204501,FALSE,FALSE,1,1,1
guaribas,PI,2204550,FALSE,FALSE,0,1,1
hugo napoleao,PI,2204600,FALSE,FALSE,1,1,1
ilha grande,PI,2204659,FALSE,FALSE,0,1,1
inhuma,PI,2204709,FALSE,FALSE,1,1,1
ipiranga do piaui,PI,2204808,FALSE,FALSE,1,1,1
isaias coelho,PI,2204907,FALSE,FALSE,1,1,1
itainopolis,PI,2205003,FALSE,FALSE,1,1,1
itaueira,PI,2205102,FALSE,FALSE,1,1,1
jacobina do piaui,PI,2205151,FALSE,FALSE,0,1,1
jaicos,PI,2205201,FALSE,FALSE,1,1,1
jardim do mulato,PI,2205250,FALSE,FALSE,0,1,1
jatoba do piaui,PI,2205276,FALSE,FALSE,0,1,1
jerumenha,PI,2205300,FALSE,FALSE,1,1,1
joao costa,PI,2205359,FALSE,FALSE,0,1,1
joaquim pires,PI,2205409,FALSE,FALSE,1,1,1
joca marques,PI,2205458,FALSE,FALSE,0,1,1
jose de freitas,PI,2205508,FALSE,FALSE,1,1,1
juazeiro do piaui,PI,2205516,FALSE,FALSE,0,1,1
julio borges,PI,2205524,FALSE,FALSE,0,1,1
jurema,PI,2205532,FALSE,FALSE,0,1,1
lagoinha do piaui,PI,2205540,FALSE,FALSE,0,1,1
lagoa alegre,PI,2205557,FALSE,FALSE,0,1,1
lagoa do barro do piaui,PI,2205565,FALSE,FALSE,0,1,1
lagoa de sao francisco,PI,2205573,FALSE,FALSE,0,1,1
lagoa do piaui,PI,2205581,FALSE,FALSE,0,1,1
lagoa do sitio,PI,2205599,FALSE,FALSE,0,1,1
landri sales,PI,2205607,FALSE,FALSE,1,1,1
luis correia,PI,2205706,FALSE,FALSE,1,1,1
luzilandia,PI,2205805,FALSE,FALSE,1,1,1
madeiro,PI,2205854,FALSE,FALSE,0,1,1
manoel emidio,PI,2205904,FALSE,FALSE,1,1,1
marcolandia,PI,2205953,FALSE,FALSE,0,1,1
marcos parente,PI,2206001,FALSE,FALSE,1,1,1
massape do piaui,PI,2206050,FALSE,FALSE,0,1,1
matias olimpio,PI,2206100,FALSE,FALSE,1,1,1
miguel alves,PI,2206209,FALSE,FALSE,1,1,1
miguel leao,PI,2206308,FALSE,FALSE,1,1,1
milton brandao,PI,2206357,FALSE,FALSE,0,1,1
monsenhor gil,PI,2206407,FALSE,FALSE,1,1,1
monsenhor hipolito,PI,2206506,FALSE,FALSE,1,1,1
monte alegre do piaui,PI,2206605,FALSE,FALSE,1,1,1
morro cabeca no tempo,PI,2206654,FALSE,FALSE,0,1,1
morro do chapeu do piaui,PI,2206670,FALSE,FALSE,0,1,1
murici dos portelas,PI,2206696,FALSE,FALSE,0,1,1
nazare do piaui,PI,2206704,FALSE,FALSE,1,1,1
nazaria,PI,2206720,FALSE,FALSE,0,0,1
nossa senhora de nazare,PI,2206753,FALSE,FALSE,0,1,1
nossa senhora dos remedios,PI,2206803,FALSE,FALSE,1,1,1
novo oriente do piaui,PI,2206902,FALSE,FALSE,1,1,1
novo santo antonio,PI,2206951,FALSE,FALSE,0,1,1
oeiras,PI,2207009,FALSE,FALSE,1,1,1
olho dagua do piaui,PI,2207108,FALSE,FALSE,0,1,1
padre marcos,PI,2207207,FALSE,FALSE,1,1,1
paes landim,PI,2207306,FALSE,FALSE,1,1,1
pajeu do piaui,PI,2207355,FALSE,FALSE,0,1,1
palmeira do piaui,PI,2207405,FALSE,FALSE,1,1,1
palmeirais,PI,2207504,FALSE,FALSE,1,1,1
paqueta,PI,2207553,FALSE,FALSE,0,1,1
parnagua,PI,2207603,FALSE,FALSE,1,1,1
parnaiba,PI,2207702,FALSE,FALSE,1,1,1
passagem franca do piaui,PI,2207751,FALSE,FALSE,0,1,1
patos do piaui,PI,2207777,FALSE,FALSE,0,1,1
pau darco do piaui,PI,2207793,FALSE,FALSE,0,0,1
paulistana,PI,2207801,FALSE,FALSE,1,1,1
pavussu,PI,2207850,FALSE,FALSE,0,1,1
pedro ii,PI,2207900,FALSE,FALSE,1,1,1
pedro laurentino,PI,2207934,FALSE,FALSE,0,1,1
nova santa rita,PI,2207959,FALSE,FALSE,0,1,1
picos,PI,2208007,FALSE,FALSE,1,1,1
pimenteiras,PI,2208106,FALSE,FALSE,1,1,1
pio ix,PI,2208205,FALSE,FALSE,1,1,1
piracuruca,PI,2208304,FALSE,FALSE,1,1,1
piripiri,PI,2208403,FALSE,FALSE,1,1,1
porto,PI,2208502,FALSE,FALSE,1,1,1
porto alegre do piaui,PI,2208551,FALSE,FALSE,0,1,1
prata do piaui,PI,2208601,FALSE,FALSE,1,1,1
queimada nova,PI,2208650,FALSE,FALSE,0,1,1
redencao do gurgueia,PI,2208700,FALSE,FALSE,1,1,1
regeneracao,PI,2208809,FALSE,FALSE,1,1,1
riacho frio,PI,2208858,FALSE,FALSE,0,1,1
ribeira do piaui,PI,2208874,FALSE,FALSE,0,1,1
ribeiro goncalves,PI,2208908,FALSE,FALSE,1,1,1
rio grande do piaui,PI,2209005,FALSE,FALSE,1,1,1
santa cruz do piaui,PI,2209104,FALSE,FALSE,1,1,1
santa cruz dos milagres,PI,2209153,FALSE,FALSE,0,1,1
santa filomena,PI,2209203,FALSE,FALSE,1,1,1
santa luz,PI,2209302,FALSE,FALSE,1,1,1
santana do piaui,PI,2209351,FALSE,FALSE,0,1,1
santa rosa do piaui,PI,2209377,FALSE,FALSE,0,1,1
santo antonio de lisboa,PI,2209401,FALSE,FALSE,1,1,1
santo antonio dos milagres,PI,2209450,FALSE,FALSE,0,1,1
santo inacio do piaui,PI,2209500,FALSE,FALSE,1,1,1
sao braz do piaui,PI,2209559,FALSE,FALSE,0,1,1
sao felix do piaui,PI,2209609,FALSE,FALSE,1,1,1
sao francisco de assis do piaui,PI,2209658,FALSE,FALSE,0,1,1
sao francisco do piaui,PI,2209708,FALSE,FALSE,1,1,1
sao goncalo do gurgueia,PI,2209757,FALSE,FALSE,0,1,1
sao goncalo do piaui,PI,2209807,FALSE,FALSE,1,1,1
sao joao da canabrava,PI,2209856,FALSE,FALSE,1,1,1
sao joao da fronteira,PI,2209872,FALSE,FALSE,0,1,1
sao joao da serra,PI,2209906,FALSE,FALSE,1,1,1
sao joao da varjota,PI,2209955,FALSE,FALSE,0,1,1
sao joao do arraial,PI,2209971,FALSE,FALSE,0,1,1
sao joao do piaui,PI,2210003,FALSE,FALSE,1,1,1
sao jose do divino,PI,2210052,FALSE,FALSE,0,1,1
sao jose do peixe,PI,2210102,FALSE,FALSE,1,1,1
sao jose do piaui,PI,2210201,FALSE,FALSE,1,1,1
sao juliao,PI,2210300,FALSE,FALSE,1,1,1
sao lourenco do piaui,PI,2210359,FALSE,FALSE,0,1,1
sao luis do piaui,PI,2210375,FALSE,FALSE,0,1,1
sao miguel da baixa grande,PI,2210383,FALSE,FALSE,0,1,1
sao miguel do fidalgo,PI,2210391,FALSE,FALSE,0,1,1
sao miguel do tapuio,PI,2210409,FALSE,FALSE,1,1,1
sao pedro do piaui,PI,2210508,FALSE,FALSE,1,1,1
sao raimundo nonato,PI,2210607,FALSE,FALSE,1,1,1
sebastiao barros,PI,2210623,FALSE,FALSE,0,1,1
sebastiao leal,PI,2210631,FALSE,FALSE,0,1,1
sigefredo pacheco,PI,2210656,FALSE,FALSE,0,1,1
simoes,PI,2210706,FALSE,FALSE,1,1,1
simplicio mendes,PI,2210805,FALSE,FALSE,1,1,1
socorro do piaui,PI,2210904,FALSE,FALSE,1,1,1
sussuapara,PI,2210938,FALSE,FALSE,0,1,1
tamboril do piaui,PI,2210953,FALSE,FALSE,0,1,1
tanque do piaui,PI,2210979,FALSE,FALSE,0,1,1
teresina,PI,2211001,FALSE,FALSE,1,1,1
uniao,PI,2211100,FALSE,FALSE,1,1,1
urucui,PI,2211209,FALSE,FALSE,1,1,1
valenca do piaui,PI,2211308,FALSE,FALSE,1,1,1
varzea branca,PI,2211357,FALSE,FALSE,0,1,1
varzea grande,PI,2211407,FALSE,FALSE,1,1,1
vera mendes,PI,2211506,FALSE,FALSE,0,1,1
vila nova do piaui,PI,2211605,FALSE,FALSE,0,1,1
wall ferraz,PI,2211704,FALSE,FALSE,0,1,1
abaiara,CE,2300101,FALSE,FALSE,1,1,1
acarape,CE,2300150,FALSE,FALSE,1,1,1
acarau,CE,2300200,FALSE,FALSE,1,1,1
acopiara,CE,2300309,FALSE,FALSE,1,1,1
aiuaba,CE,2300408,FALSE,FALSE,1,1,1
alcantaras,CE,2300507,FALSE,FALSE,1,1,1
altaneira,CE,2300606,FALSE,FALSE,1,1,1
alto santo,CE,2300705,FALSE,FALSE,1,1,1
amontada,CE,2300754,FALSE,FALSE,1,1,1
antonina do norte,CE,2300804,FALSE,FALSE,1,1,1
apuiares,CE,2300903,FALSE,FALSE,1,1,1
aquiraz,CE,2301000,FALSE,FALSE,1,1,1
aracati,CE,2301109,FALSE,FALSE,1,1,1
aracoiaba,CE,2301208,FALSE,FALSE,1,1,1
ararenda,CE,2301257,FALSE,FALSE,0,1,1
araripe,CE,2301307,FALSE,FALSE,1,1,1
aratuba,CE,2301406,FALSE,FALSE,1,1,1
arneiroz,CE,2301505,FALSE,FALSE,1,1,1
assare,CE,2301604,FALSE,FALSE,1,1,1
aurora,CE,2301703,FALSE,FALSE,1,1,1
baixio,CE,2301802,FALSE,FALSE,1,1,1
banabuiu,CE,2301851,FALSE,FALSE,1,1,1
barbalha,CE,2301901,FALSE,FALSE,1,1,1
barreira,CE,2301950,FALSE,FALSE,1,1,1
barro,CE,2302008,FALSE,FALSE,1,1,1
barroquinha,CE,2302057,FALSE,FALSE,1,1,1
baturite,CE,2302107,FALSE,FALSE,1,1,1
beberibe,CE,2302206,FALSE,FALSE,1,1,1
bela cruz,CE,2302305,FALSE,FALSE,1,1,1
boa viagem,CE,2302404,FALSE,FALSE,1,1,1
brejo santo,CE,2302503,FALSE,FALSE,1,1,1
camocim,CE,2302602,FALSE,FALSE,1,1,1
campos sales,CE,2302701,FALSE,FALSE,1,1,1
caninde,CE,2302800,FALSE,FALSE,1,1,1
capistrano,CE,2302909,FALSE,FALSE,1,1,1
caridade,CE,2303006,FALSE,FALSE,1,1,1
carire,CE,2303105,FALSE,FALSE,1,1,1
caririacu,CE,2303204,FALSE,FALSE,1,1,1
carius,CE,2303303,FALSE,FALSE,1,1,1
carnaubal,CE,2303402,FALSE,FALSE,1,1,1
cascavel,CE,2303501,FALSE,FALSE,1,1,1
catarina,CE,2303600,FALSE,FALSE,1,1,1
catunda,CE,2303659,FALSE,FALSE,0,1,1
caucaia,CE,2303709,FALSE,FALSE,1,1,1
cedro,CE,2303808,FALSE,FALSE,1,1,1
